id_plot;id_tree;species_code;species_name;number_of_increment_years;date_final;c130_initial;c130_final;htot_final;age130;weight
620559;27;9;Fagus sylvatica;5;2010;78.01829;80;18.55;NA;39.29
620559;28;9;Fagus sylvatica;5;2010;94.02744;97;19.7;NA;39.29
620559;29;9;Fagus sylvatica;5;2010;72.01829;74;18.55;NA;39.29
620559;30;9;Fagus sylvatica;5;2010;28.6769;29;8.5;NA;88.41
620559;31;9;Fagus sylvatica;5;2010;131.7964;138;21.2;140;14.14
620559;32;9;Fagus sylvatica;5;2010;42.22455;43;14.01667;NA;88.41
620559;33;9;Fagus sylvatica;5;2010;86.01829;88;18.55;NA;39.29
620559;34;9;Fagus sylvatica;5;2010;28.54765;29;9.5;NA;88.41
620559;35;9;Fagus sylvatica;5;2010;115.769;119;20.5;NA;14.14
620559;36;9;Fagus sylvatica;5;2010;97.41516;100;20.5;NA;39.29
620559;37;9;Fagus sylvatica;5;2010;97.01829;99;18.55;NA;39.29
620559;38;9;Fagus sylvatica;5;2010;36.22455;37;14.01667;NA;88.41
620559;40;15S;Acer pseudoplatanus;5;2010;38.94244;40;14;NA;88.41
620559;41;9;Fagus sylvatica;5;2010;87.01829;89;18.55;NA;39.29
620559;42;9;Fagus sylvatica;5;2010;60.22455;61;14.01667;NA;88.4
620559;43;9;Fagus sylvatica;5;2010;71.86751;74;17;NA;39.29
620559;44;9;Fagus sylvatica;5;2010;78.01829;80;18.55;NA;39.29
620559;45;9;Fagus sylvatica;5;2010;41.22455;42;14.01667;NA;88.41
625730;1;61;Abies alba;5;2010;146.1923;169;28.6;NA;14.14
625730;2;61;Abies alba;5;2010;106.4887;115;28;NA;39.28
625730;3;17C;Fraxinus excelsior;5;2010;133.9822;142;39;NA;14.14
625730;4;17C;Fraxinus excelsior;5;2010;238.3274;241;38;128;14.14
625730;5;61;Abies alba;5;2010;30.33505;31;10.7;NA;88.41
625730;6;61;Abies alba;5;2010;147.9516;155;29.4;NA;14.14
625730;7;61;Abies alba;5;2010;72.4196;80;19.4;NA;39.29
625730;8;11;Carpinus betulus;5;2010;71.83571;73;15.5;NA;39.29
625730;9;11;Carpinus betulus;5;2010;87.57698;89;13;NA;39.29
625730;10;61;Abies alba;5;2010;69.38921;91;20.6;NA;39.29
625730;11;11;Carpinus betulus;5;2010;76.53173;83;14;NA;39.29
625730;12;11;Carpinus betulus;5;2010;50.41786;51;11.5;NA;88.4
625730;13;61;Abies alba;5;2010;122.8882;157;23.5;NA;14.14
625730;14;61;Abies alba;5;2010;93.07221;121;23.6;NA;14.14
625730;15;61;Abies alba;5;2010;114.1794;132;24.6;50;14.14
631855;1;9;Fagus sylvatica;5;2010;48.38448;50;18.5;NA;88.4
631855;2;9;Fagus sylvatica;5;2010;50.48303;51;13;NA;88.4
631855;4;15S;Acer pseudoplatanus;5;2010;28.67805;30;12;NA;88.41
631855;5;62;Picea abies;5;2010;184.3424;193;31.6;NA;14.14
631855;6;62;Picea abies;5;2010;149.0021;151;29.9;NA;14.14
631855;7;9;Fagus sylvatica;5;2010;103.7996;108;25;132;39.28
631855;8;9;Fagus sylvatica;5;2010;24.03069;25;9.2;NA;88.42
631855;9;15S;Acer pseudoplatanus;5;2010;72.08317;74;21.9;NA;39.29
631855;10;15S;Acer pseudoplatanus;5;2010;63.34756;65;25;NA;88.39
631855;11;62;Picea abies;5;2010;205.0729;211;31.9;117;14.14
631855;12;62;Picea abies;5;2010;121.6765;131;30;NA;14.14
631855;13;9;Fagus sylvatica;5;2010;84.51047;88;24.3;NA;39.29
631855;14;9;Fagus sylvatica;5;2010;92.09206;95;25;NA;39.29
640945;1;9;Fagus sylvatica;5;2010;44.28592;47;10.5;NA;88.41
640945;2;9;Fagus sylvatica;5;2010;42.15993;43;7.1;NA;88.41
640945;3;9;Fagus sylvatica;5;2010;80.04189;94;24;NA;39.29
640945;5;9;Fagus sylvatica;5;2010;36.12275;40;14.5;NA;88.41
640945;6;61;Abies alba;5;2010;91.35311;99;22.3;NA;39.29
640945;7;61;Abies alba;5;2010;179.0181;186;31.7;NA;14.14
640945;8;24;Populus tremula;5;2010;111.4391;120;27.5;85;14.14
640945;9;24;Populus tremula;5;2010;97.28823;104;26.8;NA;39.28
640945;10;61;Abies alba;5;2010;31.47062;33;9.2;NA;88.41
640945;11;9;Fagus sylvatica;5;2010;56.3473;61;24.5;NA;88.4
640945;12;9;Fagus sylvatica;5;2010;100.3069;110;27.6;NA;39.28
640945;13;61;Abies alba;5;2010;73.01032;77;21.7;NA;39.29
640945;14;12V;Betula pendula;5;2010;85.92049;89;27;NA;39.29
640945;15;61;Abies alba;5;2010;42.9464;48;17.2;NA;88.41
640945;16;61;Abies alba;5;2010;23.86959;25;6.4;NA;88.42
640945;17;61;Abies alba;5;2010;48.94898;55;11.8;NA;88.4
640945;18;61;Abies alba;5;2010;124.3737;140;26.7;65;14.14
641964;1;15S;Acer pseudoplatanus;5;2010;70.48194;80;20;NA;39.29
641964;2;15S;Acer pseudoplatanus;5;2010;92.87853;102;15.5;NA;39.28
641964;3;17C;Fraxinus excelsior;5;2010;48.78842;54;14;NA;88.4
641964;4;17C;Fraxinus excelsior;5;2010;70.6637;72;15.5;NA;39.29
641964;5;17C;Fraxinus excelsior;5;2010;92.57906;102;18;49;39.28
641964;6;17C;Fraxinus excelsior;5;2010;79.50779;91;19;NA;39.29
641964;7;17C;Fraxinus excelsior;5;2010;93.65701;98;15.5;NA;39.29
641964;9;17C;Fraxinus excelsior;5;2010;116.1849;123;19;NA;14.14
641964;10;15S;Acer pseudoplatanus;5;2010;22.02561;25;12.2;NA;88.42
641964;11;15S;Acer pseudoplatanus;5;2010;37.04268;42;16.2;NA;88.41
641964;12;15S;Acer pseudoplatanus;5;2010;92.05975;99;16.5;NA;39.29
641964;13;15S;Acer pseudoplatanus;5;2010;107.0193;117;14.6;32;39.28
641964;14;17C;Fraxinus excelsior;5;2010;87.12026;93;17;NA;39.29
643632;1;9;Fagus sylvatica;5;2010;36.12599;38;12.7;NA;88.41
643632;2;9;Fagus sylvatica;5;2010;146.1776;156;14.3;NA;14.14
643632;3;9;Fagus sylvatica;5;2010;52.5686;60;15.5;NA;88.4
643632;4;9;Fagus sylvatica;5;2010;48.47654;53;13.7;NA;88.4
643632;5;17C;Fraxinus excelsior;5;2010;25.26058;28;10.5;NA;88.41
643632;6;17C;Fraxinus excelsior;5;2010;29.65256;36;12.6;NA;88.41
643632;7;11;Carpinus betulus;5;2010;27.15912;28;7.8;NA;88.41
643632;8;21O;Acer opalus;5;2010;22.30707;27;7.2;NA;88.41
643632;9;9;Fagus sylvatica;5;2010;66.98376;77;16.4;NA;39.29
643632;10;9;Fagus sylvatica;5;2010;120.4361;130;21.3;NA;14.14
643632;11;9;Fagus sylvatica;5;2010;65.92564;72;16;57;39.29
643632;12;9;Fagus sylvatica;5;2010;87.3473;92;20.3;58;39.29
643632;13;9;Fagus sylvatica;5;2010;65.54116;70;15.7;NA;88.39
643632;14;11;Carpinus betulus;5;2010;25.15912;26;12.7;NA;88.42
644746;1;61;Abies alba;5;2010;179.834;193;32.3;154;14.14
644746;2;61;Abies alba;5;2010;103.0845;110;22.2;NA;39.28
644746;3;61;Abies alba;5;2010;125.732;151;29.6;NA;14.14
644746;4;61;Abies alba;5;2010;71.34795;77;20.1;NA;39.29
644746;5;61;Abies alba;5;2010;130.967;144;23.9;NA;14.14
644746;6;61;Abies alba;5;2010;181.366;194;28.4;NA;14.14
644746;7;9;Fagus sylvatica;5;2010;151.2487;157;30.3;133;14.14
644746;8;61;Abies alba;5;2010;170.1691;184;29.2;NA;14.14
644746;9;61;Abies alba;5;2010;203.3608;214;30.2;NA;14.14
644746;10;61;Abies alba;5;2010;244.0206;252;33.4;NA;14.14
646244;1;15S;Acer pseudoplatanus;5;2010;91.1578;94;21.7;NA;39.29
646244;2;9;Fagus sylvatica;5;2010;124.4152;127;24.1;NA;14.14
646244;3;9;Fagus sylvatica;5;2010;87.8982;91;21.5;NA;39.29
646244;7;9;Fagus sylvatica;5;2010;128.1599;129;18.8;115;14.14
646244;8;9;Fagus sylvatica;5;2010;169.0921;172;20.8;NA;14.14
646244;9;15S;Acer pseudoplatanus;5;2010;80.2239;83;21;NA;39.29
646244;10;17C;Fraxinus excelsior;5;2010;135.9911;140;23.4;NA;14.14
646244;11;17C;Fraxinus excelsior;5;2010;112.2539;118;21.7;NA;14.14
646244;12;15S;Acer pseudoplatanus;5;2010;35.33902;36;12.8;NA;88.41
646244;13;15S;Acer pseudoplatanus;5;2010;69.62049;72;20;NA;39.29
646244;14;9;Fagus sylvatica;5;2010;76.33815;80;21.66667;NA;39.29
646244;15;9;Fagus sylvatica;5;2010;86.54116;91;21;NA;39.29
646244;16;9;Fagus sylvatica;5;2010;97.70758;99;19.5;NA;39.29
646244;17;9;Fagus sylvatica;5;2010;82.76896;86;20;NA;39.29
646244;18;9;Fagus sylvatica;5;2010;88.50722;94;21;NA;39.29
646244;19;9;Fagus sylvatica;5;2010;95.33815;99;21.66667;NA;39.29
646244;20;9;Fagus sylvatica;5;2010;121.5105;125;25.6;133;14.14
646244;21;9;Fagus sylvatica;5;2010;116.1841;122;27.4;NA;14.14
646244;22;9;Fagus sylvatica;5;2010;82.60578;87;27;NA;39.29
646244;23;9;Fagus sylvatica;5;2010;126.4459;130;28.5;NA;14.14
646882;1;21O;Acer opalus;5;2010;35.03414;39;10;NA;88.41
646882;2;21O;Acer opalus;5;2010;25.67309;29;9.933333;NA;88.41
646882;3;21O;Acer opalus;5;2010;55.67309;59;9.933333;NA;88.4
646882;4;9;Fagus sylvatica;5;2010;31.15993;32;11;NA;88.41
646882;5;9;Fagus sylvatica;5;2010;24.99675;27;11;NA;88.41
646882;6;9;Fagus sylvatica;5;2010;42.99675;45;11.5;NA;88.41
646882;7;21O;Acer opalus;5;2010;31.67309;35;9.933333;NA;88.41
646882;8;3;Quercus petraea;5;2010;35.28432;37;9.5;NA;88.41
646882;9;9;Fagus sylvatica;5;2010;34.28917;35;8.5;NA;88.41
646882;10;3;Quercus petraea;5;2010;58.21569;60;10.5;NA;88.4
646882;11;23AB;Sorbus aria;5;2010;28.12295;29;8.2;NA;88.41
646882;12;21O;Acer opalus;5;2010;29.67309;33;9.933333;NA;88.41
646882;13;21O;Acer opalus;5;2010;34.36463;38;10;NA;88.41
646882;14;21O;Acer opalus;5;2010;24.67309;28;9.933333;NA;88.41
646882;15;21O;Acer opalus;5;2010;42.67309;46;9.933333;NA;88.41
646882;17;3;Quercus petraea;5;2010;55.2255;59;10.5;NA;88.4
646882;18;3;Quercus petraea;5;2010;35.00981;37;10;NA;88.41
646882;19;3;Quercus petraea;5;2010;76.25491;79;11.2;70;39.29
646882;21;21O;Acer opalus;5;2010;33.67309;37;9.933333;NA;88.41
646882;22;21O;Acer opalus;5;2010;28.67309;32;9.933333;NA;88.41
646882;23;23AB;Sorbus aria;5;2010;36.31337;38;9.5;NA;88.41
646882;24;23AB;Sorbus aria;5;2010;28.97604;31;9.5;NA;88.41
646882;25;23AB;Sorbus aria;5;2010;28.65069;30;8.5;NA;88.41
646882;26;21O;Acer opalus;5;2010;45.62049;48;9.8;76;88.41
646882;27;23AB;Sorbus aria;5;2010;26.19042;27;8.5;NA;88.41
646882;28;21O;Acer opalus;5;2010;33.67309;37;9.933333;NA;88.41
646882;29;21O;Acer opalus;5;2010;33.67309;37;9.933333;NA;88.41
654278;1;62;Picea abies;5;2010;126.3424;135;25.9;NA;14.14
654278;2;10;Castanea sativa;5;2010;40.88289;49;16.3;NA;88.4
654278;3;10;Castanea sativa;5;2010;23.44658;31;14.96667;NA;88.41
654278;4;10;Castanea sativa;5;2010;38.44658;46;14.96667;NA;88.41
654278;5;10;Castanea sativa;5;2010;39.6416;46;15.2;NA;88.41
654278;6;10;Castanea sativa;5;2010;41.44658;49;14.96667;NA;88.4
654278;7;10;Castanea sativa;5;2010;34.44658;42;14.96667;NA;88.41
654278;8;10;Castanea sativa;5;2010;47.81525;56;13.4;NA;88.4
654278;9;61;Abies alba;5;2010;44.23817;59;14.2;40;88.4
654278;10;31;Corylus avellana;5;2010;23.22082;27;9.4;NA;88.41
654278;11;31;Corylus avellana;5;2010;27.08274;30;9.8;NA;88.41
654278;12;17C;Fraxinus excelsior;5;2010;25.59465;28;11.3;NA;88.41
654278;13;17C;Fraxinus excelsior;5;2010;27.66147;30;12.7;NA;88.41
654278;14;17C;Fraxinus excelsior;5;2010;28.39644;30;13.8;NA;88.41
654278;15;17C;Fraxinus excelsior;5;2010;22.46102;25;15;NA;88.42
654278;16;61;Abies alba;5;2010;45.35053;52;12.7;NA;88.4
654278;17;17C;Fraxinus excelsior;5;2010;25.99332;29;13.2;NA;88.41
654278;18;17C;Fraxinus excelsior;5;2010;23.26503;24;10;NA;88.42
654278;19;17C;Fraxinus excelsior;5;2010;27.89532;30;12.66667;NA;88.41
654278;20;10;Castanea sativa;5;2010;23.44658;31;14.96667;NA;88.41
654278;21;62;Picea abies;5;2010;125.6702;129;29.1;NA;14.14
654278;22;62;Picea abies;5;2010;152.075;160;29.9;120;14.14
670245;1;9;Fagus sylvatica;5;2010;47.12599;49;14.5;NA;88.4
670245;3;9;Fagus sylvatica;5;2010;86.92888;91;22.1;NA;39.29
670245;4;61;Abies alba;5;2010;161.9387;164;25.6;NA;14.14
670245;5;61;Abies alba;5;2010;134.3634;146;28;NA;14.14
670245;6;61;Abies alba;5;2010;101.1536;109;28.4;NA;39.28
670245;7;61;Abies alba;5;2010;190.8186;198;29.8;NA;14.14
670245;8;62;Picea abies;5;2010;148.3435;158;33.3;NA;14.14
670245;9;9;Fagus sylvatica;5;2010;70.12599;72;24.8;NA;39.29
670245;10;9;Fagus sylvatica;5;2010;30.09531;31;10.9;NA;88.41
670245;12;62;Picea abies;5;2010;39.33403;40;9.7;NA;88.41
670245;13;62;Picea abies;5;2010;220.2061;226;32.6;112;14.14
670245;14;61;Abies alba;5;2010;37.13557;38;10.5;NA;88.41
670245;15;62;Picea abies;5;2010;160.5475;174;33.7;NA;14.14
670245;16;9;Fagus sylvatica;5;2010;39.74152;40;8.5;NA;88.41
670245;17;9;Fagus sylvatica;5;2010;102.4765;107;19;NA;39.28
670245;18;9;Fagus sylvatica;5;2010;30.61227;31;8;NA;88.41
670245;19;15S;Acer pseudoplatanus;5;2010;148.4883;151;25;NA;14.14
670245;20;9;Fagus sylvatica;5;2010;55.70758;57;17;NA;88.4
670245;21;9;Fagus sylvatica;5;2010;65.67365;68;23;NA;88.39
670245;22;62;Picea abies;5;2010;171.3361;174;32;NA;14.14
670245;23;61;Abies alba;5;2010;56.53454;57;10;NA;88.4
670245;24;9;Fagus sylvatica;5;2010;84.83358;88;22.3;NA;39.29
670245;25;62;Picea abies;5;2010;198.9397;205;30.8;NA;14.14
670245;27;9;Fagus sylvatica;5;2010;88.76896;92;22;NA;39.29
670245;28;61;Abies alba;5;2010;208.0129;213;30.6;105;14.14
670245;29;9;Fagus sylvatica;5;2010;57.82605;59;13.65;NA;88.4
675287;1;62;Picea abies;5;2010;35.28421;52;12.2;NA;88.4
675287;2;62;Picea abies;5;2010;54.54116;62;7.9;NA;88.4
675287;3;61;Abies alba;5;2010;251.3944;275;35.7;NA;14.24
675287;4;9;Fagus sylvatica;5;2010;70.75272;84;14.3;53;39.29
675287;5;61;Abies alba;5;2010;32.2763;36;9.3;NA;88.41
675287;6;62;Picea abies;5;2010;22.33613;25;6.2;NA;88.42
675287;7;62;Picea abies;5;2010;41.67855;53;12.7;NA;88.4
675287;8;61;Abies alba;5;2010;208.0258;218;31.7;168;14.24
675287;9;62;Picea abies;5;2010;39.60776;47;11.2;NA;88.41
675287;10;23SO;Sorbus aucuparia;5;2010;22.92812;29;10;NA;88.41
675287;11;9;Fagus sylvatica;5;2010;126.3069;136;22.2;NA;14.25
675287;12;61;Abies alba;5;2010;130.7547;139;26.3;NA;14.25
675287;13;62;Picea abies;5;2010;46.88149;61;15.3;NA;88.4
675287;14;23SO;Sorbus aucuparia;5;2010;21.21753;31;9.5;NA;88.41
675287;16;62;Picea abies;5;2010;21.93969;28;6;NA;88.41
675287;17;62;Picea abies;5;2010;38.60986;48;10.21429;NA;88.41
675287;18;15S;Acer pseudoplatanus;5;2010;17.1195;31;9.5;NA;88.41
677083;1;62;Picea abies;5;2010;164.9418;173;36;NA;14.14
677083;2;62;Picea abies;5;2010;152.5422;161;35.5;NA;14.14
677083;4;62;Picea abies;5;2010;104.6712;109;30.8;NA;39.28
677083;5;9;Fagus sylvatica;5;2010;123.6704;128;34;NA;14.14
677083;6;9;Fagus sylvatica;5;2010;128.3473;133;30;NA;14.14
677083;7;62;Picea abies;5;2010;165.3403;172;35.2;NA;14.14
677083;8;62;Picea abies;5;2010;163.6723;169;38.5;116;14.14
677083;9;9;Fagus sylvatica;5;2010;192.252;196;38.5;160;14.14
677083;10;62;Picea abies;5;2010;123.9355;126;33;NA;14.14
677083;11;62;Picea abies;5;2010;137.1374;141;35.5;NA;14.14
677083;12;62;Picea abies;5;2010;168.6723;174;40;NA;14.14
677083;13;9;Fagus sylvatica;5;2010;179.2487;185;35.6;NA;14.14
677083;14;62;Picea abies;5;2010;152.4704;156;35.2;NA;14.14
677083;16;62;Picea abies;5;2010;157.3382;162;33;NA;14.14
701454;1;3;Quercus petraea;5;2011;75.97059;77;8.4;NA;39.29
701454;2;23AB;Sorbus aria;5;2011;26.31337;28;8.8;NA;88.41
701454;3;23AB;Sorbus aria;5;2011;40.03153;43;8;NA;88.41
701454;4;23AB;Sorbus aria;5;2011;30.30139;33;7.8;NA;88.41
701454;5;21O;Acer opalus;5;2011;77.56292;81;13.2;NA;39.29
701454;6;62;Picea abies;5;2011;80.80545;86;16;91;39.29
701454;7;3;Quercus petraea;5;2011;111.6667;114;14.5;140;39.28
701454;8;62;Picea abies;5;2011;77.13844;82;16.9;NA;39.29
701454;9;21O;Acer opalus;5;2011;72.68658;75;14.8;NA;39.29
701454;10;9;Fagus sylvatica;5;2011;19.50722;25;5.6;NA;88.42
701454;12;21O;Acer opalus;5;2011;76.1578;79;14.5;NA;39.29
701454;13;3;Quercus petraea;5;2011;82.21569;84;13.3;NA;39.29
701454;14;3;Quercus petraea;5;2011;51.03922;52;10.3;NA;88.4
703853;1;62;Picea abies;5;2011;142.6796;155;30.1;NA;14.14
703853;2;62;Picea abies;5;2011;159.9449;171;28.1;80;14.14
703853;3;62;Picea abies;5;2011;91.01468;105;18.3;NA;39.28
703853;4;3;Quercus petraea;5;2011;117.0294;123;22.5;NA;14.14
703853;5;62;Picea abies;5;2011;74.34137;82;17;NA;39.29
703853;6;62;Picea abies;5;2011;128.3403;135;25.2;36;14.14
703853;7;62;Picea abies;5;2011;146.0739;153;25.7;NA;14.14
703853;8;62;Picea abies;5;2011;196.0115;207;35.2;NA;14.14
703853;9;62;Picea abies;5;2011;238.2124;250;37.3;NA;14.14
704743;1;13G;Alnus glutinosa;5;2011;80.80055;83;13;37;39.29
704743;2;13G;Alnus glutinosa;5;2011;23.48788;25;8.5;NA;88.42
704743;3;13G;Alnus glutinosa;5;2011;21.86928;24;7.5;NA;88.42
704743;4;13G;Alnus glutinosa;5;2011;33.22645;39;10.5;24;88.41
704743;5;13G;Alnus glutinosa;5;2011;30.35041;32;9.5;NA;88.41
704743;6;25C;Salix cinerea;5;2011;20.82417;27;5.5;NA;88.41
705495;1;9;Fagus sylvatica;5;2011;148.7722;150;23;NA;14.14
705495;2;9;Fagus sylvatica;5;2011;121.9644;124;22.78333;NA;14.14
705495;3;9;Fagus sylvatica;5;2011;132.6769;133;21.5;NA;14.14
705495;4;9;Fagus sylvatica;5;2011;157.4152;160;25.5;151;14.14
705495;5;9;Fagus sylvatica;5;2011;125.5137;127;20;NA;14.14
705495;6;9;Fagus sylvatica;5;2011;76.54765;77;18;NA;39.29
705495;7;9;Fagus sylvatica;5;2011;72.6769;73;12;NA;39.29
705495;8;9;Fagus sylvatica;5;2011;117.5072;123;22.2;NA;14.14
705495;9;9;Fagus sylvatica;5;2011;167.4765;172;25;138;14.14
705495;10;62;Picea abies;5;2011;62.14053;69;11.1;NA;88.39
705495;11;9;Fagus sylvatica;5;2011;149.9644;152;22.78333;NA;14.14
705495;12;9;Fagus sylvatica;5;2011;99.64296;101;13.5;NA;39.28
705495;13;62;Picea abies;5;2011;174.0189;192;20.1;NA;14.14
705495;14;9;Fagus sylvatica;5;2011;22.08881;27;6;NA;88.41
705495;15;9;Fagus sylvatica;5;2011;53.36824;65;12.5;NA;88.39
705495;16;9;Fagus sylvatica;5;2011;23.79964;28;7.8;NA;88.41
705495;17;62;Picea abies;5;2011;26.00734;33;5.9;NA;88.41
705495;18;9;Fagus sylvatica;5;2011;35.82383;45;9.1;NA;88.41
705495;19;62;Picea abies;5;2011;24.20294;27;5.4;NA;88.41
705495;20;9;Fagus sylvatica;5;2011;31.31661;35;11.3;NA;88.41
705495;21;9;Fagus sylvatica;5;2011;93.81409;109;16.7;NA;39.28
705495;22;9;Fagus sylvatica;5;2011;57.15343;62;14.5;NA;88.4
705495;23;9;Fagus sylvatica;5;2011;51.59176;58;10.2;NA;88.4
705495;24;9;Fagus sylvatica;5;2011;124.9014;126;24.5;NA;14.14
725057;1;61;Abies alba;5;2011;135.1485;141;27.1;NA;14.14
725057;2;61;Abies alba;5;2011;137.2175;144;26.3;150;14.14
725057;3;61;Abies alba;5;2011;147.7443;152;28.8;183;14.14
725057;4;61;Abies alba;5;2011;175.0309;187;28.8;NA;14.14
725057;5;61;Abies alba;5;2011;17.7495;24;6;NA;88.42
725057;6;61;Abies alba;5;2011;118.4835;125;25.2;NA;14.14
725057;7;61;Abies alba;5;2011;182.7217;204;30.5;NA;14.14
725057;8;61;Abies alba;5;2011;194.0232;203;32;NA;14.14
725057;9;9;Fagus sylvatica;5;2011;21.28592;24;8;NA;88.42
725057;10;9;Fagus sylvatica;5;2011;98.5686;106;20.9;NA;39.28
725057;11;61;Abies alba;5;2011;210.6882;219;33.1;NA;14.14
725057;12;9;Fagus sylvatica;5;2011;83.76246;91;21.5;NA;39.29
725057;13;9;Fagus sylvatica;5;2011;74.05488;80;20;NA;39.29
725057;14;9;Fagus sylvatica;5;2011;78.24549;86;22.6;NA;39.29
725581;1;62;Picea abies;5;2011;39.07079;43;8.7;NA;88.41
725581;2;62;Picea abies;5;2011;99.47352;106;25;NA;43.09
725581;3;62;Picea abies;5;2011;115.3466;128;23;NA;19.75
725581;4;62;Picea abies;5;2011;65.11833;72;23.73333;NA;43.09
725581;5;62;Picea abies;5;2011;88.60671;95;22.8;NA;43.09
725581;6;62;Picea abies;5;2011;119.0105;129;23;NA;19.75
725581;7;62;Picea abies;5;2011;110.6775;121;23.8;NA;19.75
725581;8;62;Picea abies;5;2011;42.13634;45;17.1;NA;88.41
725581;9;61;Abies alba;5;2011;81.07939;86;21.1;NA;43.09
725581;10;62;Picea abies;5;2011;71.67436;79;23.5;NA;43.09
725581;11;17C;Fraxinus excelsior;5;2011;23.59688;25;13.5;NA;88.42
725581;12;62;Picea abies;5;2011;92.67645;102;23.5;NA;43.09
725581;13;62;Picea abies;5;2011;79.33508;81;21.8;NA;43.09
725581;14;62;Picea abies;5;2011;85.11833;92;23.73333;NA;43.09
725581;15;62;Picea abies;5;2011;99.94389;110;25.8;37;43.08
725581;16;62;Picea abies;5;2011;115.2727;121;24.1;NA;19.75
725581;17;62;Picea abies;5;2011;113.6911;137;25.1;NA;19.75
725581;18;62;Picea abies;5;2011;121.8096;131;25;38;19.75
728617;1;61;Abies alba;5;2011;82.05932;105;21.3;NA;39.28
728617;2;62;Picea abies;5;2011;140.9418;149;25.3;107;14.14
728617;3;62;Picea abies;5;2011;92.34557;104;23.4;NA;39.28
728617;4;62;Picea abies;5;2011;83.20608;89;25.2;NA;39.29
728617;5;62;Picea abies;5;2011;120.0168;136;29.3;NA;14.14
728617;6;61;Abies alba;5;2011;139.6882;148;27;NA;14.14
728617;7;62;Picea abies;5;2011;135.6733;142;28.1;NA;14.14
728617;8;62;Picea abies;5;2011;129.0729;135;29;NA;14.14
728617;9;62;Picea abies;5;2011;43.93655;47;11.9;NA;88.41
728617;10;62;Picea abies;5;2011;116.4059;122;21.3;84;14.14
733625;1;61;Abies alba;5;2011;133.9361;135;26.1;NA;14.14
733625;2;61;Abies alba;5;2011;94.07423;97;26;NA;39.29
733625;4;61;Abies alba;5;2011;34.0129;39;9.7;NA;88.41
733625;5;61;Abies alba;5;2011;112.0309;124;24.1;NA;14.14
733625;6;61;Abies alba;5;2011;137.0284;148;27.3;NA;14.14
733625;7;9;Fagus sylvatica;5;2011;23.5686;31;9.6;NA;88.41
733625;8;61;Abies alba;5;2011;143.7217;165;26.3;NA;14.14
733625;9;61;Abies alba;5;2011;71.366;84;17.4;NA;39.29
733625;10;9;Fagus sylvatica;5;2011;33.27618;42;9.6;NA;88.41
733625;11;61;Abies alba;5;2011;133.2711;135;27.4;86;14.14
733625;12;61;Abies alba;5;2011;126.4093;130;25;106;14.14
733625;13;62;Picea abies;5;2011;113.3456;125;28.6;NA;14.14
733625;14;9;Fagus sylvatica;5;2011;44.11625;52;13.6;NA;88.4
733625;15;9;Fagus sylvatica;5;2011;68.66066;79;19;NA;39.29
734840;1;62;Picea abies;5;2011;91.00419;95;19;NA;39.29
734840;2;61;Abies alba;5;2011;65.69074;75;13.1;NA;39.29
734840;3;15S;Acer pseudoplatanus;5;2011;94.3817;100;13.1;NA;39.29
734840;4;15S;Acer pseudoplatanus;5;2011;42.76975;47;12.7;NA;88.41
734840;5;15S;Acer pseudoplatanus;5;2011;56.89093;61;10.23333;NA;88.4
734840;6;15S;Acer pseudoplatanus;5;2011;30.04268;35;8;NA;88.41
734840;7;15S;Acer pseudoplatanus;5;2011;18.18341;24;7.5;NA;88.42
734840;8;15S;Acer pseudoplatanus;5;2011;23.89093;28;10.23333;NA;88.41
734840;9;15S;Acer pseudoplatanus;5;2011;27.23244;31;10;NA;88.41
734840;10;15S;Acer pseudoplatanus;5;2011;30.61195;32;11.7;NA;88.41
734840;11;15S;Acer pseudoplatanus;5;2011;21.89093;26;10.23333;NA;88.42
734840;12;15S;Acer pseudoplatanus;5;2011;26.50536;31;11.5;NA;88.41
734840;13;15S;Acer pseudoplatanus;5;2011;32.89093;37;10.23333;NA;88.41
734840;14;23SO;Sorbus aucuparia;5;2011;46.62673;50;11;NA;88.4
734840;15;9;Fagus sylvatica;5;2011;86.57184;92;13.9;NA;39.29
734840;16;15S;Acer pseudoplatanus;5;2011;135.8359;140;17.8;NA;14.14
734840;17;61;Abies alba;5;2011;159.2227;168;26.3;NA;14.14
734840;18;61;Abies alba;5;2011;28.08713;36;7.3;NA;88.41
734840;19;15S;Acer pseudoplatanus;5;2011;97.10024;101;16;NA;39.28
734840;20;62;Picea abies;5;2011;141.1384;146;27;NA;14.14
734840;21;62;Picea abies;5;2011;121.0031;124;21.8;NA;14.14
734840;22;61;Abies alba;5;2011;97.60361;99;23.6;NA;39.29
734840;23;62;Picea abies;5;2011;175.1374;179;30.8;101;14.14
734840;25;62;Picea abies;5;2011;23.60042;24;3.8;NA;88.42
734840;26;62;Picea abies;5;2011;132.6702;136;27.3;NA;14.14
734840;27;62;Picea abies;5;2011;82.33508;84;19.5;NA;39.29
734840;28;62;Picea abies;5;2011;75.40273;78;10.5;NA;39.29
734840;29;61;Abies alba;5;2011;145.0077;148;25.7;118;14.14
734840;30;62;Picea abies;5;2011;95.60147;97;23.3;NA;39.29
737683;1;9;Fagus sylvatica;5;2011;113.861;120;20.7;74;14.14
737683;2;9;Fagus sylvatica;5;2011;78.73827;81;17.5;NA;39.29
737683;3;3;Quercus petraea;5;2011;89.4902;91;13;NA;39.29
